fault_number,fault_label,run_id,sample,switching,dominance,log_d2,entropy,entropy_raw,top_pair,top_pair_idx
0,NORMAL,365,910,0.6666666666666666,0.6,0.25857003183695976,1.8356531772084936,0.29697469462731596,XMEAS8-XMEAS11,6
0,NORMAL,365,920,0.7777777777777778,0.5,0.29225342199650667,1.9512184206493721,0.34012419622160717,XMEAS10-XMEAS11,9
0,NORMAL,365,930,0.6666666666666666,0.5,0.4619799342990448,1.508995562731155,0.6069987703095208,XMEAS10-XMEAS11,9
0,NORMAL,365,940,0.6666666666666666,0.6,0.5944989845678438,1.5643173579374394,0.838415750623053,XMEAS10-XMEAS11,9
0,NORMAL,365,950,0.5555555555555556,0.7,0.5934825579069302,1.5054466800063813,0.816798359857047,XMEAS10-XMEAS11,9
0,NORMAL,366,100,0.0,1.0,0.7278069144606392,1.6025210385803523,1.111635744935989,XMEAS8-XMEAS10,5
0,NORMAL,366,110,0.0,1.0,0.8540873496810647,1.5145738701882872,1.4035681784941068,XMEAS8-XMEAS10,5
0,NORMAL,366,120,0.0,1.0,0.6927798707254174,1.4923432879999667,1.0357674028239319,XMEAS8-XMEAS10,5
0,NORMAL,366,130,0.3333333333333333,1.0,0.32546771549107323,1.3191521193674494,0.4004074352756498,XMEAS9-XMEAS11,8
0,NORMAL,366,140,0.25,0.8,0.5929306239830655,1.7359468366795627,0.8572901627196731,XMEAS9-XMEAS11,8
0,NORMAL,366,150,0.4,0.6666666666666666,0.6645327127274091,1.893908607220185,0.9962141147923963,XMEAS10-XMEAS11,9
0,NORMAL,366,160,0.3333333333333333,0.5714285714285714,0.6983687722929114,1.7101193177565706,1.0573930174402824,XMEAS10-XMEAS11,9
0,NORMAL,366,170,0.42857142857142855,0.5,0.50124412699027,1.598691898399963,0.6800899504886349,XMEAS8-XMEAS11,6
0,NORMAL,366,180,0.375,0.5555555555555556,0.6524505892486758,1.6810512436689025,0.9534819370813297,XMEAS8-XMEAS11,6
0,NORMAL,366,190,0.3333333333333333,0.6,0.7335308108156559,1.265501856471635,1.1326350188106133,XMEAS8-XMEAS11,6
0,NORMAL,366,200,0.3333333333333333,0.7,0.6192733868473822,1.3945804794221053,0.9046010419885039,XMEAS8-XMEAS11,6
0,NORMAL,366,210,0.3333333333333333,0.8,0.7019813695673046,1.6685846004272267,1.0787055020409788,XMEAS8-XMEAS11,6
0,NORMAL,366,220,0.3333333333333333,0.9,0.7021399861641374,1.6030424512064467,1.091577063329965,XMEAS7-XMEAS8,0
0,NORMAL,366,230,0.4444444444444444,1.0,0.615697377015875,1.8817288666901935,0.9085985829727456,XMEAS10-XMEAS11,9
0,NORMAL,366,240,0.4444444444444444,0.9,0.595040787313419,1.813776476177357,0.8519062078190209,XMEAS7-XMEAS8,0
0,NORMAL,366,250,0.4444444444444444,0.8,0.37484333768592853,1.722404374930896,0.4631009173662668,XMEAS7-XMEAS8,0
0,NORMAL,366,260,0.4444444444444444,0.8,0.4298507432739632,1.1977260059133708,0.5529240338313767,XMEAS7-XMEAS9,1
0,NORMAL,366,270,0.5555555555555556,0.9,0.30065259710990483,1.472652595423647,0.3548356113964934,XMEAS7-XMEAS8,0
0,NORMAL,366,280,0.6666666666666666,1.0,0.3735234802431713,1.8703238768760504,0.46083651537451076,XMEAS7-XMEAS9,1
0,NORMAL,366,290,0.6666666666666666,0.9,0.48803192885678626,1.9310027287334137,0.6470562052635448,XMEAS7-XMEAS9,1
0,NORMAL,366,300,0.6666666666666666,0.8,0.4423017924700259,1.672251463149032,0.5717541244143749,XMEAS7-XMEAS9,1
0,NORMAL,366,310,0.6666666666666666,0.7,0.4898957151873339,1.7249692446366618,0.6523342354243442,XMEAS8-XMEAS11,6
0,NORMAL,366,320,0.6666666666666666,0.8,0.4596781934560911,1.731801284516863,0.6029759498434445,XMEAS7-XMEAS9,1
0,NORMAL,366,330,0.6666666666666666,0.9,0.48778525608718426,1.7731926374130862,0.6522900480866082,XMEAS9-XMEAS10,7
0,NORMAL,366,340,0.7777777777777778,1.0,0.4082197540043218,1.6538736295403884,0.5238140725720749,XMEAS9-XMEAS11,8
0,NORMAL,366,350,0.7777777777777778,1.0,0.3948517188401681,1.6922838778163674,0.5043005142657988,XMEAS7-XMEAS9,1
0,NORMAL,366,360,0.6666666666666666,1.0,0.2969395374428583,1.6096170436219626,0.3630338655797971,XMEAS7-XMEAS9,1
0,NORMAL,366,370,0.5555555555555556,1.0,0.3684158785468106,1.0829541905113396,0.465411620636733,XMEAS7-XMEAS9,1
0,NORMAL,366,380,0.5555555555555556,1.0,0.3223603573868977,1.79568001744039,0.4012672534988957,XMEAS7-XMEAS9,1
0,NORMAL,366,390,0.5555555555555556,1.0,0.18172503830223866,1.474943121287981,0.20656344504807855,XMEAS7-XMEAS9,1
0,NORMAL,366,400,0.5555555555555556,1.0,0.29244128254965357,1.7028010335160946,0.3591589609454541,XMEAS7-XMEAS8,0
0,NORMAL,366,410,0.4444444444444444,0.9,0.23032355030399643,1.5652635036016695,0.2787454399830369,XMEAS7-XMEAS8,0
0,NORMAL,366,420,0.4444444444444444,0.8,0.796475984903319,1.5422996622054381,1.2859541675164274,XMEAS8-XMEAS9,4
0,NORMAL,366,430,0.3333333333333333,0.7,0.7943198915767361,1.485848180985879,1.2861647526591953,XMEAS8-XMEAS9,4
0,NORMAL,366,440,0.3333333333333333,0.6,0.9206725449898067,1.4380564268779545,1.620342982805716,XMEAS7-XMEAS8,0
0,NORMAL,366,450,0.4444444444444444,0.6,0.9151065222656869,1.6880007226519398,1.5833279008195653,XMEAS8-XMEAS9,4
0,NORMAL,366,460,0.4444444444444444,0.7,1.0020491682548527,1.5237552367355471,1.8224372006342038,XMEAS8-XMEAS9,4
0,NORMAL,366,470,0.4444444444444444,0.8,0.9449579211911785,1.6014151156277086,1.6554868368960378,XMEAS8-XMEAS9,4
0,NORMAL,366,480,0.4444444444444444,0.9,1.2663483539692073,1.3881878453845042,2.7003138664374755,XMEAS8-XMEAS9,4
0,NORMAL,366,490,0.3333333333333333,1.0,1.2969419458153992,1.4383460077380645,2.8267721662857457,XMEAS8-XMEAS9,4
0,NORMAL,366,500,0.3333333333333333,1.0,0.8315309213968621,1.1106884261253742,1.3412538424410239,XMEAS8-XMEAS9,4
0,NORMAL,366,510,0.2222222222222222,1.0,0.7391041740469153,1.629062260426915,1.1541764839501387,XMEAS8-XMEAS9,4
0,NORMAL,366,520,0.2222222222222222,1.0,0.7181994973650958,1.0414464850678118,1.050653104454418,XMEAS8-XMEAS9,4
0,NORMAL,366,530,0.1111111111111111,1.0,0.7156872078430974,0.7568769408233114,1.039666669431516,XMEAS8-XMEAS9,4
0,NORMAL,366,540,0.0,1.0,0.674558931787741,0.8651230599302131,0.9592737942860518,XMEAS8-XMEAS9,4
0,NORMAL,366,550,0.0,1.0,0.6935252866667329,0.7483541939463336,1.0090945649977234,XMEAS8-XMEAS9,4
0,NORMAL,366,560,0.0,1.0,0.7089659425583669,0.8554901744844446,1.0349824158796956,XMEAS8-XMEAS9,4
0,NORMAL,366,570,0.0,1.0,0.659365920256688,0.7408878025174509,0.9334570664234995,XMEAS8-XMEAS9,4
0,NORMAL,366,580,0.0,1.0,0.47717689549455145,1.0059189670806137,0.6066961507837708,XMEAS8-XMEAS9,4
0,NORMAL,366,590,0.0,1.0,0.35670939590922013,1.1182450837385236,0.42696397093118366,XMEAS8-XMEAS9,4
0,NORMAL,366,600,0.1111111111111111,1.0,0.2698358137565318,1.9984989592966822,0.33186752710334155,XMEAS8-XMEAS11,6
0,NORMAL,366,610,0.2222222222222222,1.0,0.4981451282765751,1.6822216140880395,0.6668340535189821,XMEAS8-XMEAS9,4
0,NORMAL,366,620,0.3333333333333333,0.9,0.5817149326488407,1.9526379840941122,0.8251442091419531,XMEAS10-XMEAS11,9
0,NORMAL,366,630,0.3333333333333333,0.8,0.47837647440031034,1.640771570482336,0.6235835355022554,XMEAS10-XMEAS11,9
0,NORMAL,366,640,0.3333333333333333,0.7,0.580558427012087,1.8552469110491463,0.8031179427874957,XMEAS10-XMEAS11,9
0,NORMAL,366,650,0.4444444444444444,0.7,0.7450802044954512,1.8075225965596025,1.1164805748028201,XMEAS8-XMEAS9,4
0,NORMAL,366,660,0.4444444444444444,0.7,0.6880702160616857,1.7402098644072468,0.9993394634552413,XMEAS8-XMEAS9,4
0,NORMAL,366,670,0.5555555555555556,0.7,0.7762176648425392,1.7476029456943354,1.2159893655686542,XMEAS10-XMEAS11,9
0,NORMAL,366,680,0.5555555555555556,0.7,0.543455938509144,1.8752487705725545,0.7507361112160911,XMEAS10-XMEAS11,9
0,NORMAL,366,690,0.4444444444444444,0.8,0.39151123019333867,1.9095699724049635,0.49736398428478595,XMEAS10-XMEAS11,9
0,NORMAL,366,700,0.3333333333333333,0.9,0.2687926734825812,1.6952593559540745,0.31514429514494124,XMEAS10-XMEAS11,9
0,NORMAL,366,710,0.3333333333333333,1.0,0.45329675089605365,1.4823859899371952,0.6062129636266778,XMEAS7-XMEAS8,0
0,NORMAL,366,720,0.4444444444444444,1.0,0.39966417226595446,1.6997191974271173,0.518703642702266,XMEAS10-XMEAS11,9
0,NORMAL,366,730,0.5555555555555556,1.0,0.3262871749786353,1.910897372528629,0.403273752726908,XMEAS8-XMEAS10,5
0,NORMAL,366,740,0.4444444444444444,0.9,0.34092522502362577,1.4191699120672265,0.40674221684071316,XMEAS8-XMEAS10,5
0,NORMAL,366,750,0.4444444444444444,0.8,0.242230730863147,1.445224228753697,0.2742931415520995,XMEAS8-XMEAS10,5
0,NORMAL,366,760,0.4444444444444444,0.8,0.5104376569291285,1.567578514670915,0.7167067998577682,XMEAS10-XMEAS11,9
0,NORMAL,366,770,0.5555555555555556,0.8,0.4178761437744296,1.3504881640117177,0.560301547430832,XMEAS7-XMEAS10,2
0,NORMAL,366,780,0.6666666666666666,0.8,0.32632273389729505,1.611123284470311,0.4038658964421825,XMEAS10-XMEAS11,9
0,NORMAL,366,790,0.6666666666666666,0.8,0.30932663073119393,1.737625320063339,0.38212126687119724,XMEAS10-XMEAS11,9
0,NORMAL,366,800,0.5555555555555556,0.8,0.4642503494040054,1.8759194029278023,0.6261133024643883,XMEAS10-XMEAS11,9
0,NORMAL,366,810,0.4444444444444444,0.8,0.47172369978452366,1.7487746035624185,0.6364369857036574,XMEAS10-XMEAS11,9
0,NORMAL,366,820,0.4444444444444444,0.8,0.4524404949749204,1.8203932362674897,0.6080073900597145,XMEAS8-XMEAS11,6
0,NORMAL,366,830,0.4444444444444444,0.8,0.5167226217258766,1.7314738290653209,0.7151662112196615,XMEAS8-XMEAS11,6
0,NORMAL,366,840,0.4444444444444444,0.9,0.3689687883072499,1.6618419405982685,0.46068476074839304,XMEAS8-XMEAS11,6
0,NORMAL,366,850,0.3333333333333333,1.0,0.33553105707635145,1.6822802480560473,0.4090523730046052,XMEAS8-XMEAS11,6
0,NORMAL,366,860,0.3333333333333333,0.9,0.4648288488247359,1.3240616717335068,0.6061975411881642,XMEAS8-XMEAS10,5
0,NORMAL,366,870,0.2222222222222222,0.8,0.2306890237991277,1.16807155910065,0.26221592448098835,XMEAS8-XMEAS10,5
0,NORMAL,366,880,0.2222222222222222,0.7,0.447399819715725,1.3154572590467797,0.5793513811503513,XMEAS8-XMEAS10,5
0,NORMAL,366,890,0.2222222222222222,0.7,0.23873243492594753,2.0107160335617027,0.27268233754846627,XMEAS8-XMEAS10,5
0,NORMAL,366,900,0.3333333333333333,0.8,0.2595723808510932,1.976433887643737,0.29881472120131747,XMEAS8-XMEAS9,4
0,NORMAL,366,910,0.2222222222222222,0.8,0.485493559016303,1.4505153401531128,0.6375359391706343,XMEAS8-XMEAS9,4
0,NORMAL,366,920,0.2222222222222222,0.7,0.4707519395498113,1.5791186761483602,0.6133889709737215,XMEAS8-XMEAS9,4
0,NORMAL,366,930,0.2222222222222222,0.7,0.3447539861989971,1.5737537735301947,0.42181931723871935,XMEAS8-XMEAS9,4
0,NORMAL,366,940,0.3333333333333333,0.8,0.22887171490736433,1.7030031717742176,0.2595162553267374,XMEAS8-XMEAS10,5
0,NORMAL,366,950,0.3333333333333333,0.9,0.3320383383861592,1.599039649086445,0.4000094795563145,XMEAS8-XMEAS9,4
0,NORMAL,367,100,0.0,1.0,0.8091589185103397,1.579881168295853,1.3196704296460844,XMEAS7-XMEAS9,1
0,NORMAL,367,110,0.0,1.0,0.7693719484306257,1.8327948960798233,1.2199521303573144,XMEAS7-XMEAS9,1
0,NORMAL,367,120,0.5,1.0,0.6401669313135001,1.8131602960322901,0.9431036274017408,XMEAS9-XMEAS11,8
0,NORMAL,367,130,0.3333333333333333,1.0,0.6177336060612835,1.6330776184864242,0.8947320411774318,XMEAS9-XMEAS11,8
0,NORMAL,367,140,0.25,1.0,0.5308435383897431,1.6595768326377738,0.7305999725583847,XMEAS9-XMEAS11,8
0,NORMAL,367,150,0.4,1.0,0.6185857457323729,1.7185525845468146,0.890781542108224,XMEAS8-XMEAS9,4
0,NORMAL,367,160,0.3333333333333333,0.8571428571428571,0.5371334601369235,1.6704548655815015,0.7244766968986958,XMEAS8-XMEAS9,4
0,NORMAL,367,170,0.2857142857142857,0.75,0.6921811259480436,1.3922654639776997,1.0042114226930987,XMEAS8-XMEAS9,4
0,NORMAL,367,180,0.25,0.6666666666666666,0.678010940311671,1.1503920992211265,0.9744869900901406,XMEAS8-XMEAS9,4
0,NORMAL,367,190,0.2222222222222222,0.7,0.8592899118451347,1.0907097966007877,1.3962370275140017,XMEAS8-XMEAS9,4
0,NORMAL,367,200,0.2222222222222222,0.8,0.5777353861045831,0.8732783257846004,0.781590171068877,XMEAS8-XMEAS9,4
0,NORMAL,367,210,0.1111111111111111,0.9,0.3642075049088741,1.604894921810407,0.44860554985604795,XMEAS8-XMEAS9,4
0,NORMAL,367,220,0.1111111111111111,1.0,0.426814822848069,1.7073522679646012,0.5347945755253178,XMEAS8-XMEAS9,4
0,NORMAL,367,230,0.1111111111111111,1.0,0.4236149451343931,1.6707603174633165,0.5272724027127811,XMEAS8-XMEAS9,4
0,NORMAL,367,240,0.0,1.0,0.42977257124269447,1.7761333599493758,0.5468182445131923,XMEAS8-XMEAS9,4
0,NORMAL,367,250,0.1111111111111111,0.9,0.22387406331276874,1.7581720974750805,0.24801183024072396,XMEAS9-XMEAS10,7
0,NORMAL,367,260,0.2222222222222222,0.8,0.21489567312837637,1.9248929316010208,0.24385246125901522,XMEAS7-XMEAS11,3
0,NORMAL,367,270,0.3333333333333333,0.7,0.3547401336074607,1.6834757724830447,0.45573582209637187,XMEAS7-XMEAS8,0
0,NORMAL,367,280,0.3333333333333333,0.6,0.1953797867305268,1.4947544182513115,0.22832859753625737,XMEAS7-XMEAS8,0
0,NORMAL,367,290,0.3333333333333333,0.6,0.11251338122359007,1.9555715698579523,0.12258436926175913,XMEAS7-XMEAS8,0
0,NORMAL,367,300,0.4444444444444444,0.6,0.12665381108821214,1.666257247860753,0.13167250158861574,XMEAS8-XMEAS9,4
0,NORMAL,367,310,0.5555555555555556,0.5,0.35604690569176833,1.8070425355629893,0.4449881244542044,XMEAS7-XMEAS8,0
0,NORMAL,367,320,0.6666666666666666,0.6,0.3624482925237824,1.6063567393182911,0.4354609930661181,XMEAS8-XMEAS9,4
0,NORMAL,367,330,0.6666666666666666,0.7,0.31462901511543223,1.6608765619297765,0.3724711868344522,XMEAS8-XMEAS9,4
0,NORMAL,367,340,0.5555555555555556,0.7,0.28295745808985634,0.9458317949887948,0.3288645944852811,XMEAS8-XMEAS9,4
0,NORMAL,367,350,0.4444444444444444,0.7,0.3026482691087648,0.9552867696315404,0.35539430663232396,XMEAS8-XMEAS9,4
0,NORMAL,367,360,0.4444444444444444,0.7,0.2432076367623352,1.398697126562353,0.27689103486501854,XMEAS7-XMEAS11,3
0,NORMAL,367,370,0.4444444444444444,0.8,0.4206256456709446,1.7077895814743105,0.5378557516692767,XMEAS7-XMEAS11,3
0,NORMAL,367,380,0.5555555555555556,0.9,0.4472014905019216,1.868908560291607,0.5870613352199485,XMEAS7-XMEAS8,0
0,NORMAL,367,390,0.5555555555555556,0.9,0.260479761258516,1.7280074240594367,0.30217504627174324,XMEAS8-XMEAS9,4
0,NORMAL,367,400,0.4444444444444444,0.9,0.3780275535513193,1.8044210262292524,0.46324976034382265,XMEAS8-XMEAS9,4
0,NORMAL,367,410,0.3333333333333333,1.0,0.37699806068400155,1.5478390722142477,0.46206277008517904,XMEAS8-XMEAS9,4
0,NORMAL,367,420,0.4444444444444444,0.9,0.28742827515215386,1.9034247748777524,0.3465155614618435,XMEAS7-XMEAS8,0
0,NORMAL,367,430,0.4444444444444444,0.8,0.34866696762845517,1.8088335148437245,0.42648144788709536,XMEAS7-XMEAS8,0
0,NORMAL,367,440,0.4444444444444444,0.7,0.3942695834698549,1.6672124746649932,0.49649834909365365,XMEAS7-XMEAS8,0
0,NORMAL,367,450,0.3333333333333333,0.6,0.4202075144253004,1.4153251068202253,0.541583483014471,XMEAS7-XMEAS8,0
0,NORMAL,367,460,0.3333333333333333,0.7,0.28347464679925305,2.1015471203664795,0.32503870012075137,XMEAS7-XMEAS8,0
0,NORMAL,367,470,0.3333333333333333,0.6,0.4046705148721589,2.0680239916483965,0.49635219955939924,XMEAS10-XMEAS11,9
0,NORMAL,367,480,0.3333333333333333,0.7,0.3363989000209941,1.8052963556858181,0.4055070666019205,XMEAS8-XMEAS11,6
0,NORMAL,367,490,0.4444444444444444,0.8,0.21870232420887042,1.6285008292040815,0.2451421775080117,XMEAS8-XMEAS9,4
0,NORMAL,367,500,0.5555555555555556,0.8,0.24850235415682354,1.8081627237023457,0.28943902594498117,XMEAS7-XMEAS11,3
0,NORMAL,367,510,0.5555555555555556,0.7,0.2558282678901892,1.7136730468104244,0.2876060262287666,XMEAS9-XMEAS10,7
0,NORMAL,367,520,0.6666666666666666,0.6,0.4358877877670554,1.58219103324539,0.5609556629282482,XMEAS8-XMEAS9,4
0,NORMAL,367,530,0.6666666666666666,0.6,0.5811589207553224,1.762944182906538,0.8262213151255539,XMEAS8-XMEAS9,4
0,NORMAL,367,540,0.6666666666666666,0.5,0.6592001600209585,1.8691936451614337,0.9847949105709932,XMEAS8-XMEAS9,4
0,NORMAL,367,550,0.6666666666666666,0.6,0.6972729401577563,1.8081562513060503,1.0629789745603235,XMEAS8-XMEAS9,4
0,NORMAL,367,560,0.5555555555555556,0.7,0.7879549739020035,1.435834303017689,1.2316467526763866,XMEAS8-XMEAS9,4
0,NORMAL,367,570,0.4444444444444444,0.8,0.960395510532204,1.70694302273735,1.679980522861538,XMEAS8-XMEAS9,4
0,NORMAL,367,580,0.3333333333333333,0.9,0.9574044784554409,1.535151348796009,1.6521596195592347,XMEAS8-XMEAS9,4
0,NORMAL,367,590,0.3333333333333333,0.9,0.8285308513581977,1.6921016693840483,1.3538294984589716,XMEAS10-XMEAS11,9
0,NORMAL,367,600,0.3333333333333333,1.0,0.8116800146327363,1.5485472067648858,1.2912711329913944,XMEAS8-XMEAS9,4
0,NORMAL,367,610,0.2222222222222222,1.0,0.7155123902048205,1.6287727695619336,1.0769041597043079,XMEAS8-XMEAS9,4
0,NORMAL,367,620,0.2222222222222222,1.0,0.48418733127134106,1.780719701858117,0.6378267727754923,XMEAS8-XMEAS9,4
0,NORMAL,367,630,0.3333333333333333,1.0,0.26487652317704563,1.2872573852310039,0.3040016436962254,XMEAS8-XMEAS10,5
0,NORMAL,367,640,0.4444444444444444,1.0,0.5523523460005233,1.7713946478016558,0.765036940107638,XMEAS8-XMEAS9,4
0,NORMAL,367,650,0.5555555555555556,0.9,0.43240868350401745,1.65418513382329,0.5509336944392682,XMEAS8-XMEAS10,5
0,NORMAL,367,660,0.5555555555555556,0.8,0.24437299706314708,1.4937622952611864,0.2799474100168818,XMEAS8-XMEAS10,5
0,NORMAL,367,670,0.6666666666666666,0.7,0.3741490462342932,1.769307413765526,0.4821961152205057,XMEAS10-XMEAS11,9
0,NORMAL,367,680,0.5555555555555556,0.7,0.31443351867975455,1.791304336978146,0.383368202373838,XMEAS10-XMEAS11,9
0,NORMAL,367,690,0.4444444444444444,0.7,0.4221127675906583,1.4739851786681504,0.5451105668164411,XMEAS10-XMEAS11,9
0,NORMAL,367,700,0.4444444444444444,0.7,0.19534711777571104,1.4509867863515042,0.2207533558655412,XMEAS10-XMEAS11,9
0,NORMAL,367,710,0.4444444444444444,0.7,0.3442507576906219,1.6938812403714623,0.43839329516198766,XMEAS10-XMEAS11,9
0,NORMAL,367,720,0.4444444444444444,0.7,0.1587965616791849,1.5555369302449364,0.17413593718985235,XMEAS9-XMEAS10,7
0,NORMAL,367,730,0.3333333333333333,0.7,0.2479085365073434,1.0577689799024212,0.281660782644784,XMEAS9-XMEAS10,7
0,NORMAL,367,740,0.2222222222222222,0.6,0.22586750003230355,1.2849947740866492,0.2546465973272339,XMEAS9-XMEAS10,7
0,NORMAL,367,750,0.3333333333333333,0.7,0.5038903660061288,1.574393999046924,0.665974809783225,XMEAS8-XMEAS9,4
0,NORMAL,367,760,0.2222222222222222,0.7,0.6557564950913959,1.737300001823459,0.9689884185787255,XMEAS8-XMEAS9,4
0,NORMAL,367,770,0.2222222222222222,0.8,0.5612812798940631,1.6681704062887581,0.77246201043024,XMEAS8-XMEAS9,4
0,NORMAL,367,780,0.2222222222222222,0.8,0.47262699900674027,1.9855277455063438,0.6232716402999456,XMEAS8-XMEAS9,4
0,NORMAL,367,790,0.2222222222222222,0.7,0.31339513266380387,0.9577623910556132,0.36553236258186017,XMEAS8-XMEAS9,4
0,NORMAL,367,800,0.2222222222222222,0.8,0.2669708645907691,1.2222080823340316,0.3045822070359221,XMEAS8-XMEAS9,4
0,NORMAL,367,810,0.2222222222222222,0.9,0.35790258454246326,1.6738213865667817,0.42970635176467376,XMEAS8-XMEAS10,5
0,NORMAL,367,820,0.3333333333333333,1.0,0.43886671554855256,1.5546239750699211,0.5494762256187415,XMEAS8-XMEAS9,4
0,NORMAL,367,830,0.4444444444444444,1.0,0.4460749184419992,1.47314052065378,0.5685037258544575,XMEAS8-XMEAS10,5
0,NORMAL,367,840,0.3333333333333333,1.0,0.45514075586887265,1.3787187737734405,0.5691347824535196,XMEAS8-XMEAS10,5
0,NORMAL,367,850,0.3333333333333333,1.0,0.3902069928260377,1.196920437630654,0.4743091836795269,XMEAS8-XMEAS10,5
0,NORMAL,367,860,0.3333333333333333,0.9,0.31158748017091614,1.6120386321585771,0.3657945727089677,XMEAS8-XMEAS10,5
0,NORMAL,367,870,0.3333333333333333,0.8,0.37593948222785195,1.4077618764119921,0.4522906108716738,XMEAS8-XMEAS10,5
0,NORMAL,367,880,0.4444444444444444,0.8,0.40868680989601935,1.604519540369001,0.5079524703458134,XMEAS8-XMEAS9,4
0,NORMAL,367,890,0.4444444444444444,0.8,0.4550999042423651,1.775476245499185,0.592194131987816,XMEAS8-XMEAS9,4
0,NORMAL,367,900,0.3333333333333333,0.8,0.54655809133071,1.5654709827805424,0.75286129975798,XMEAS8-XMEAS9,4
0,NORMAL,367,910,0.2222222222222222,0.8,0.4492915206125875,1.2409565111538896,0.5820919895950305,XMEAS8-XMEAS9,4
0,NORMAL,367,920,0.1111111111111111,0.8,0.3870949109496404,1.4152331989769724,0.47895279974543953,XMEAS8-XMEAS9,4
0,NORMAL,367,930,0.1111111111111111,0.8,0.4676784111324471,1.1185979008138909,0.5979785783895479,XMEAS8-XMEAS9,4
0,NORMAL,367,940,0.2222222222222222,0.8,0.4197060486453045,1.9573666293096077,0.5332493280216347,XMEAS8-XMEAS10,5
0,NORMAL,367,950,0.2222222222222222,0.7,0.462003390952945,1.9618584981358373,0.5997039250357928,XMEAS8-XMEAS10,5
0,NORMAL,368,100,0.0,1.0,0.3302536971021936,1.906371329628081,0.4133059758862605,XMEAS8-XMEAS9,4
0,NORMAL,368,110,1.0,1.0,0.12092248826427236,1.7230113737865824,0.1303810744994388,XMEAS7-XMEAS10,2
0,NORMAL,368,120,1.0,1.0,0.23102059415481263,1.6066506756825016,0.2672377117929382,XMEAS8-XMEAS11,6
0,NORMAL,368,130,0.6666666666666666,1.0,0.3098820186493757,1.7787079127430814,0.37902507056184587,XMEAS8-XMEAS11,6
0,NORMAL,368,140,0.5,1.0,0.30691126243844885,1.6551752859904165,0.37271154476624313,XMEAS8-XMEAS11,6
0,NORMAL,368,150,0.6,0.8333333333333334,0.38737217485023334,1.5632100013053605,0.4858632978638057,XMEAS7-XMEAS9,1
0,NORMAL,368,160,0.5,0.7142857142857143,0.3058093950654477,1.9903374471762343,0.3697364036054621,XMEAS7-XMEAS9,1
0,NORMAL,368,170,0.5714285714285714,0.625,0.4006140903728992,2.013137087795248,0.5153970416743237,XMEAS9-XMEAS10,7
0,NORMAL,368,180,0.625,0.6666666666666666,0.3424945294715647,1.7518536263528612,0.4472803040686143,XMEAS7-XMEAS10,2
0,NORMAL,368,190,0.6666666666666666,0.7,0.34857526036762865,1.2687940377329678,0.44988441601086027,XMEAS10-XMEAS11,9
0,NORMAL,368,200,0.6666666666666666,0.6,0.49165955191232047,1.5436890204000793,0.6692647146885718,XMEAS9-XMEAS11,8
0,NORMAL,368,210,0.5555555555555556,0.5,0.43656859569509443,1.9003227149524404,0.5862309912861252,XMEAS9-XMEAS11,8
0,NORMAL,368,220,0.5555555555555556,0.6,0.5585827755394105,1.7963136002829028,0.7819743155301101,XMEAS9-XMEAS11,8
0,NORMAL,368,230,0.6666666666666666,0.7,0.6862542252592277,1.7032454185711163,1.0486425839646027,XMEAS8-XMEAS11,6
0,NORMAL,368,240,0.5555555555555556,0.7,0.6603088069223715,1.8005625441488182,0.9585583342604674,XMEAS8-XMEAS11,6
0,NORMAL,368,250,0.6666666666666666,0.7,0.6550727990359846,1.845314464341481,0.9461442451792559,XMEAS9-XMEAS11,8
0,NORMAL,368,260,0.6666666666666666,0.7,0.5878956711532182,1.5887823368313245,0.8506582372792272,XMEAS7-XMEAS10,2
0,NORMAL,368,270,0.5555555555555556,0.7,0.475816648709072,1.2324918850092557,0.6435591620712412,XMEAS7-XMEAS10,2
0,NORMAL,368,280,0.4444444444444444,0.7,0.48192548694897613,1.5708509866855156,0.657455298725248,XMEAS7-XMEAS10,2
0,NORMAL,368,290,0.3333333333333333,0.6,0.32401727032251487,1.7715945056429794,0.3912898527717702,XMEAS7-XMEAS10,2
0,NORMAL,368,300,0.3333333333333333,0.6,0.3118537232188222,1.700377011056246,0.3690385212111898,XMEAS7-XMEAS10,2
0,NORMAL,368,310,0.4444444444444444,0.7,0.12529889870981334,1.8425648329065938,0.13092050290940707,XMEAS9-XMEAS10,7
0,NORMAL,368,320,0.4444444444444444,0.7,0.3747468812727467,1.798290334452039,0.47337038230746026,XMEAS10-XMEAS11,9
0,NORMAL,368,330,0.4444444444444444,0.7,0.2038137195840498,1.5322972565405046,0.22790795052448987,XMEAS10-XMEAS11,9
0,NORMAL,368,340,0.3333333333333333,0.7,0.2805812819262499,1.9544375957099547,0.3410329017150926,XMEAS10-XMEAS11,9
0,NORMAL,368,350,0.2222222222222222,0.7,0.2809491824714346,1.7656103458659378,0.3456915897736601,XMEAS10-XMEAS11,9
0,NORMAL,368,360,0.2222222222222222,0.7,0.1564768934822297,1.981838618711701,0.1773434023251046,XMEAS10-XMEAS11,9
0,NORMAL,368,370,0.2222222222222222,0.7,0.32912558815483767,1.9957471809151712,0.4149695967608343,XMEAS10-XMEAS11,9
0,NORMAL,368,380,0.3333333333333333,0.6,0.5414945297557594,2.111372733563423,0.7757446199855063,XMEAS7-XMEAS9,1
0,NORMAL,368,390,0.4444444444444444,0.7,0.5955756620267048,1.9811094880167512,0.8800529802133994,XMEAS7-XMEAS10,2
